genre_ids,original_language,popularity,title,vote_average,vote_count,studio,domestic_gross,foreign_gross,year,release_date,production_budget,worldwide_gross,genre_names
"[878, 18, 10749, 14]",en,17.242,Mr. Nobody,7.9,3279,Magn.,3600.0,3500000.0,2013,"Nov 1, 2013",46500000,22254,"['Science Fiction', 'Drama', 'Romance', 'Fantasy']"
"[16, 10751, 12, 35, 14]",en,16.533,The Smurfs,5.6,2112,Sony,142600000.0,421100000.0,2011,"Jul 29, 2011",110000000,563749323,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']"
"[27, 53]",en,16.197,Insidious,6.9,3582,FD,54000000.0,43000000.0,2011,"Apr 1, 2011",1500000,99870886,"['Horror', 'Thriller']"
"[27, 9648]",en,16.082,Scream 4,6.2,1610,W/Dim.,38200000.0,59000000.0,2011,"Apr 15, 2011",40000000,95989590,"['Horror', 'Mystery']"
"[80, 35, 28]",en,16.024,"Big Mommas: Like Father, Like Son",5.5,623,Fox,37900000.0,44800000.0,2011,"Feb 18, 2011",32000000,82332450,"['Crime', 'Comedy', 'Action']"
"[80, 12, 28, 35, 53]",en,15.542,Johnny English Reborn,6.1,1810,Uni.,8300000.0,151800000.0,2011,"Oct 21, 2011",45000000,164640401,"['Crime', 'Adventure', 'Action', 'Comedy', 'Thriller']"
[18],en,15.478,Warrior,7.8,2189,LGF,13700000.0,9400000.0,2011,"Sep 9, 2011",25000000,24215385,['Drama']
[18],en,15.393,Moneyball,7.1,2255,Sony,75600000.0,34600000.0,2011,"Sep 23, 2011",50000000,111300835,['Drama']
"[27, 35, 53]",en,15.336,The Cabin in the Woods,6.5,4185,LGF,42100000.0,24400000.0,2012,"Apr 13, 2012",30000000,70689968,"['Horror', 'Comedy', 'Thriller']"
"[14, 27]",en,15.318,Priest,5.5,1157,SGem,29100000.0,49200000.0,2011,"May 13, 2011",60000000,84154026,"['Fantasy', 'Horror']"
"[12, 35, 878]",en,15.234,Paul,6.5,3017,Uni.,37400000.0,60600000.0,2011,"Mar 18, 2011",40000000,101162106,"['Adventure', 'Comedy', 'Science Fiction']"
"[28, 12, 53]",en,15.135,Killer Elite,6.2,1093,ORF,25100000.0,31300000.0,2011,"Sep 23, 2011",70000000,65409046,"['Action', 'Adventure', 'Thriller']"
"[28, 878, 18]",en,14.811,Real Steel,6.8,4566,BV,85500000.0,213800000.0,2011,"Oct 7, 2011",110000000,263880341,"['Action', 'Science Fiction', 'Drama']"
"[14, 28, 18]",en,14.774,Immortals,5.8,1431,Rela.,83500000.0,143400000.0,2011,"Nov 11, 2011",75000000,211562435,"['Fantasy', 'Action', 'Drama']"
"[16, 35, 10751]",en,14.738,Hop,5.6,611,Uni.,108100000.0,75900000.0,2011,"Apr 1, 2011",63000000,188657593,"['Animation', 'Comedy', 'Family']"
"[16, 12, 35, 10751]",en,14.695,Rio,6.6,3730,Fox,143600000.0,341000000.0,2011,"Apr 15, 2011",90000000,487519809,"['Animation', 'Adventure', 'Comedy', 'Family']"
"[28, 80, 35]",en,14.501,The Green Hornet,5.5,1897,Sony,98800000.0,129000000.0,2011,"Jan 14, 2011",110000000,229155503,"['Action', 'Crime', 'Comedy']"
"[16, 35, 10751, 37, 12]",en,14.462,Rango,6.6,3412,Par.,123500000.0,122200000.0,2011,"Mar 4, 2011",135000000,245724600,"['Animation', 'Comedy', 'Family', 'Western', 'Adventure']"
"[28, 14, 53]",en,14.416,Sucker Punch,6.0,2716,WB,36400000.0,53400000.0,2011,"Mar 25, 2011",75000000,89758389,"['Action', 'Fantasy', 'Thriller']"
"[53, 878, 9648]",en,14.39,Super 8,6.7,3934,Par.,127000000.0,133100000.0,2011,"Jun 10, 2011",50000000,257972745,"['Thriller', 'Science Fiction', 'Mystery']"
"[28, 53, 80]",en,14.387,The Mechanic,6.3,1676,CBS,29100000.0,47000000.0,2011,"Jan 28, 2011",42500000,76347393,"['Action', 'Thriller', 'Crime']"
"[35, 10749]",en,14.203,No Strings Attached,6.2,2612,Par.,70700000.0,78600000.0,2011,"Jan 21, 2011",25000000,149228078,"['Comedy', 'Romance']"
"[14, 53, 28, 80]",en,14.096,Drive Angry,5.3,959,Sum.,10700000.0,18200000.0,2011,"Feb 25, 2011",50000000,41042583,"['Fantasy', 'Thriller', 'Action', 'Crime']"
"[35, 80]",en,14.058,Horrible Bosses,6.5,3842,WB (NL),117500000.0,92100000.0,2011,"Jul 8, 2011",35000000,212417601,"['Comedy', 'Crime']"
"[10749, 35]",en,14.019,Friends with Benefits,6.6,4637,SGem,55800000.0,93700000.0,2011,"Jul 22, 2011",35000000,146595891,"['Romance', 'Comedy']"
"[878, 53, 10749]",en,13.717,The Adjustment Bureau,6.6,2615,Uni.,62500000.0,65400000.0,2011,"Mar 4, 2011",50200000,126931325,"['Science Fiction', 'Thriller', 'Romance']"
[35],en,13.549,Bad Teacher,5.5,2894,Sony,100300000.0,115900000.0,2011,"Jun 24, 2011",19000000,215448997,['Comedy']
"[53, 878, 9648]",en,13.495,Source Code,7.2,4529,Sum.,54700000.0,92600000.0,2011,"Apr 1, 2011",32000000,140428499,"['Thriller', 'Science Fiction', 'Mystery']"
"[27, 9648]",en,13.392,Final Destination 5,6.0,1701,WB (NL),42600000.0,115300000.0,2011,"Aug 12, 2011",40000000,155011165,"['Horror', 'Mystery']"
"[14, 35, 10749]",en,13.171,Midnight in Paris,7.5,3965,SPC,56800000.0,94300000.0,2011,"May 20, 2011",30000000,162502774,"['Fantasy', 'Comedy', 'Romance']"
"[18, 16, 10751, 35]",en,12.981,Arthur Christmas,6.7,692,Sony,46500000.0,101000000.0,2011,"Nov 23, 2011",85000000,149717124,"['Drama', 'Animation', 'Family', 'Comedy']"
"[18, 53, 28, 12]",en,12.942,The Grey,6.5,2280,ORF,51600000.0,25700000.0,2012,"Jan 27, 2012",25000000,81249176,"['Drama', 'Thriller', 'Action', 'Adventure']"
"[12, 18, 10751]",en,12.936,Hugo,7.1,4124,Par.,73900000.0,111900000.0,2011,"Nov 23, 2011",180000000,180047784,"['Adventure', 'Drama', 'Family']"
"[28, 878]",en,12.721,Battle: Los Angeles,5.6,2049,Sony,83600000.0,128300000.0,2011,"Mar 11, 2011",70000000,213463976,"['Action', 'Science Fiction']"
"[18, 53]",en,12.697,The Debt,6.6,403,Focus,31200000.0,14500000.0,2011,"Aug 31, 2011",20000000,46604054,"['Drama', 'Thriller']"
"[35, 14, 10751, 10402, 16]",en,12.672,Alvin and the Chipmunks: Chipwrecked,5.5,1055,Fox,133100000.0,209600000.0,2011,"Dec 16, 2011",80000000,349088523,"['Comedy', 'Fantasy', 'Family', 'Music', 'Animation']"
[18],en,12.598,The Help,8.1,3944,BV,169700000.0,46900000.0,2011,"Aug 10, 2011",25000000,213120004,['Drama']
"[12, 14, 28]",en,12.535,Season of the Witch,5.3,1352,Rela.,24800000.0,66800000.0,2011,"Jan 7, 2011",40000000,91126600,"['Adventure', 'Fantasy', 'Action']"
"[35, 18]",en,12.451,50/50,7.1,2111,Sum.,35000000.0,4200000.0,2011,"Sep 30, 2011",8000000,41334735,"['Comedy', 'Drama']"
"[28, 35]",en,12.213,Tower Heist,6.0,1592,Uni.,78000000.0,74900000.0,2011,"Nov 4, 2011",85000000,150422946,"['Action', 'Comedy']"
[35],en,12.122,The Change-Up,6.0,1406,Uni.,37100000.0,38400000.0,2011,"Aug 5, 2011",52000000,75997067,['Comedy']
[18],en,12.081,My Week with Marilyn,6.7,741,Wein.,14600000.0,20500000.0,2011,"Nov 23, 2011",10000000,34240572,['Drama']
"[18, 35]",en,12.011,The Rum Diary,5.7,652,FD,13100000.0,10800000.0,2011,"Oct 28, 2011",45000000,21544732,"['Drama', 'Comedy']"
"[12, 16, 9648]",en,11.981,The Adventures of Tintin,6.8,3251,Par.,77600000.0,296400000.0,2011,"Dec 21, 2011",130000000,373993951,"['Adventure', 'Animation', 'Mystery']"
"[18, 53]",en,11.964,We Need to Talk About Kevin,7.6,1306,Osci.,1700000.0,4300000.0,2011,"Jan 13, 2012",7000000,10765283,"['Drama', 'Thriller']"
"[14, 53, 27]",en,11.856,Red Riding Hood,5.9,1884,WB,37700000.0,51500000.0,2011,"Mar 11, 2011",42000000,91678442,"['Fantasy', 'Thriller', 'Horror']"
"[80, 18, 53]",en,11.812,The Lincoln Lawyer,7.1,1525,LGF,58000000.0,17000000.0,2011,"Mar 18, 2011",40000000,87145086,"['Crime', 'Drama', 'Thriller']"
[35],en,11.571,The Sitter,5.4,472,Fox,30400000.0,4500000.0,2011,"Dec 9, 2011",25000000,38749404,['Comedy']
"[18, 14]",en,11.569,The Tree of Life,6.6,1730,FoxS,13300000.0,41000000.0,2011,"May 27, 2011",35000000,61721826,"['Drama', 'Fantasy']"
"[35, 28, 18]",en,11.36,Super,6.6,726,IFC,328000.0,0.0,2011,"Apr 1, 2011",2500000,593933,"['Comedy', 'Action', 'Drama']"
"[35, 10751, 10402]",en,11.324,The Muppets,6.6,831,BV,88600000.0,76600000.0,2011,"Nov 23, 2011",45000000,160971922,"['Comedy', 'Family', 'Music']"
"[35, 18, 10749]",en,11.321,Take Me Home Tonight,6.1,339,Rela.,6900000.0,0.0,2011,"Mar 4, 2011",19000000,7576604,"['Comedy', 'Drama', 'Romance']"
"[28, 12, 35]",en,11.315,30 Minutes or Less,5.6,825,Sony,37100000.0,3500000.0,2011,"Aug 12, 2011",28000000,40966716,"['Action', 'Adventure', 'Comedy']"
[35],en,11.277,Jack and Jill,4.1,1124,Sony,74200000.0,75500000.0,2011,"Nov 11, 2011",79000000,150519217,['Comedy']
"[53, 18]",en,11.236,Take Shelter,7.2,787,SPC,1700000.0,1400000.0,2011,"Sep 30, 2011",4750000,4972016,"['Thriller', 'Drama']"
"[16, 10751]",en,11.147,Winnie the Pooh,6.9,444,BV,26700000.0,23200000.0,2011,"Jul 15, 2011",30000000,50145607,"['Animation', 'Family']"
"[18, 878]",da,11.123,Melancholia,7.1,1642,Magn.,3000000.0,12900000.0,2011,"Nov 11, 2011",9400000,21817298,"['Drama', 'Science Fiction']"
"[12, 35, 10749]",en,11.017,Monte Carlo,6.2,1193,Fox,23200000.0,16500000.0,2011,"Jul 1, 2011",20000000,39686769,"['Adventure', 'Comedy', 'Romance']"
"[35, 10749, 10751]",en,10.764,Zookeeper,5.3,886,Sony,80400000.0,89500000.0,2011,"Jul 8, 2011",80000000,170805525,"['Comedy', 'Romance', 'Family']"
"[27, 28, 53, 878]",en,10.73,The Darkest Hour,4.9,735,Sum.,21400000.0,43200000.0,2011,"Dec 25, 2011",34800000,62831715,"['Horror', 'Action', 'Thriller', 'Science Fiction']"
"[18, 10751]",en,10.679,Dolphin Tale,6.8,327,WB,72300000.0,23100000.0,2011,"Sep 23, 2011",37000000,96068724,"['Drama', 'Family']"
"[28, 53, 80, 18]",en,10.584,Colombiana,6.5,1371,TriS,36700000.0,24300000.0,2011,"Aug 26, 2011",40000000,72295262,"['Action', 'Thriller', 'Crime', 'Drama']"
"[35, 18]",en,10.444,The Descendants,6.8,1522,FoxS,82600000.0,94700000.0,2011,"Nov 16, 2011",20000000,175507800,"['Comedy', 'Drama']"
"[18, 53, 878]",en,10.444,Contagion,6.3,2128,WB,75700000.0,59800000.0,2011,"Sep 9, 2011",60000000,137551594,"['Drama', 'Thriller', 'Science Fiction']"
"[35, 10749]",en,10.391,What's Your Number?,6.4,1271,Fox,14000000.0,16399999.0,2011,"Sep 30, 2011",20000000,30163785,"['Comedy', 'Romance']"
"[18, 10752]",en,10.378,War Horse,7.2,1849,BV,79900000.0,97700000.0,2011,"Dec 25, 2011",70000000,156815529,"['Drama', 'War']"
"[18, 53]",en,10.352,A Dangerous Method,6.3,1066,SPC,5700000.0,21800000.0,2011,"Nov 23, 2011",20000000,14807531,"['Drama', 'Thriller']"
"[18, 10749, 35]",en,10.322,Beginners,6.9,532,Focus,5800000.0,8500000.0,2011,"Jun 3, 2011",3200000,14314407,"['Drama', 'Romance', 'Comedy']"
"[18, 10749]",en,10.308,One Day,7.2,2105,Focus,13800000.0,45500000.0,2011,"Aug 19, 2011",15000000,59168692,"['Drama', 'Romance']"
"[28, 35, 53, 80]",en,10.177,The Guard,6.9,563,SPC,5400000.0,14200000.0,2011,"Jul 29, 2011",6000000,21197454,"['Action', 'Comedy', 'Thriller', 'Crime']"
"[18, 35, 10749]",en,10.155,The Artist,7.4,1787,Wein.,44700000.0,88800000.0,2011,"Nov 25, 2011",16000000,128256712,"['Drama', 'Comedy', 'Romance']"
"[18, 14, 10749, 878]",en,10.136,Beastly,6.1,1748,CBS,27900000.0,15300000.0,2011,"Mar 4, 2011",17000000,38028230,"['Drama', 'Fantasy', 'Romance', 'Science Fiction']"
[18],en,10.127,The Ides of March,6.7,1405,Sony,41000000.0,35000000.0,2011,"Oct 7, 2011",23000000,77735925,['Drama']
"[18, 10749]",en,10.091,Like Crazy,6.5,638,ParV,3400000.0,336000.0,2011,"Oct 28, 2011",250000,3728400,"['Drama', 'Romance']"
"[18, 878]",en,10.03,Another Earth,6.7,853,FoxS,1300000.0,456000.0,2011,"Jul 22, 2011",175000,2102779,"['Drama', 'Science Fiction']"
"[28, 53, 9648]",en,10.015,Haywire,5.6,747,Rela.,18900000.0,14400000.0,2012,"Jan 20, 2012",23000000,36374700,"['Action', 'Thriller', 'Mystery']"
"[10751, 35, 28]",en,10.009,Spy Kids: All the Time in the World,4.6,487,W/Dim.,38500000.0,47000000.0,2011,"Aug 19, 2011",27000000,80681183,"['Family', 'Comedy', 'Action']"
"[35, 10749]",en,9.984,Hall Pass,5.5,1009,WB (NL),45100000.0,38100000.0,2011,"Feb 25, 2011",68000000,87173475,"['Comedy', 'Romance']"
"[18, 35, 10751]",en,9.931,We Bought a Zoo,6.7,1523,Fox,75600000.0,44500000.0,2011,"Dec 23, 2011",50000000,118729073,"['Drama', 'Comedy', 'Family']"
"[35, 10749]",en,9.805,Bridesmaids,6.5,2783,Uni.,169100000.0,119300000.0,2011,"May 13, 2011",32500000,289632023,"['Comedy', 'Romance']"
"[28, 53, 12]",en,9.709,Hanna,6.6,1944,Focus,40300000.0,23500000.0,2011,"Apr 8, 2011",30000000,65343694,"['Action', 'Thriller', 'Adventure']"
"[18, 53, 27]",en,9.676,The Rite,5.9,994,WB (NL),33000000.0,63000000.0,2011,"Jan 28, 2011",37000000,97143987,"['Drama', 'Thriller', 'Horror']"
[27],en,9.669,Paranormal Activity 3,5.9,1197,Par.,104000000.0,103000000.0,2011,"Oct 21, 2011",5000000,207039844,['Horror']
"[28, 35, 878]",en,9.612,Attack the Block,6.4,1144,SGem,1000000.0,4800000.0,2011,"Jul 29, 2011",13000000,6459183,"['Action', 'Comedy', 'Science Fiction']"
"[35, 18]",en,9.518,The Dilemma,5.3,448,Uni.,48500000.0,21200000.0,2011,"Jan 14, 2011",70000000,70546865,"['Comedy', 'Drama']"
"[53, 18]",en,9.498,Margin Call,6.8,856,RAtt.,5400000.0,14200000.0,2011,"Oct 21, 2011",3400000,20433227,"['Thriller', 'Drama']"
"[18, 53]",en,9.477,Martha Marcy May Marlene,6.7,413,FoxS,3000000.0,548000.0,2011,"Oct 21, 2011",1000000,5438911,"['Drama', 'Thriller']"
"[28, 53, 80]",en,9.12,Machine Gun Preacher,6.5,477,Rela.,539000.0,2800000.0,2011,"Sep 23, 2011",30000000,3721988,"['Action', 'Thriller', 'Crime']"
"[28, 12, 16, 10751, 14, 35]",en,9.078,Puss in Boots,6.3,1422,P/DW,149300000.0,405700000.0,2011,"Oct 28, 2011",130000000,554987477,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy', 'Comedy']"
"[18, 53, 9648]",en,9.047,Dream House,6.0,670,Uni.,21300000.0,17200000.0,2011,"Sep 30, 2011",50000000,41642166,"['Drama', 'Thriller', 'Mystery']"
"[36, 18]",en,8.987,The Iron Lady,6.4,899,Wein.,30000000.0,84900000.0,2011,"Jan 13, 2012",14000000,115592104,"['History', 'Drama']"
"[10751, 35]",en,8.961,Diary of a Wimpy Kid: Rodrick Rules,6.4,492,Fox,52700000.0,19700000.0,2011,"Mar 25, 2011",18000000,73695194,"['Family', 'Comedy']"
"[12, 16, 10751]",en,8.852,Mars Needs Moms,5.7,299,BV,21400000.0,17600000.0,2011,"Mar 11, 2011",150000000,39549758,"['Adventure', 'Animation', 'Family']"
"[18, 35]",en,8.821,"Jeff, Who Lives at Home",6.2,320,ParV,4300000.0,148000.0,2012,"Mar 16, 2012",10000000,4708127,"['Drama', 'Comedy']"
[18],en,8.747,Margaret,6.3,138,FoxS,46500.0,0.0,2011,"Sep 30, 2011",14000000,623292,['Drama']
"[18, 10749]",en,8.695,The Art of Getting By,6.5,752,FoxS,1400000.0,0.0,2011,"Jun 17, 2011",4000000,1989035,"['Drama', 'Romance']"
"[10752, 18]",en,8.689,5 Days of War,5.7,102,Anch.,17500.0,0.0,2011,"Aug 19, 2011",12000000,87793,"['War', 'Drama']"
"[18, 80, 36]",en,8.628,J. Edgar,6.2,1303,WB,37300000.0,47600000.0,2011,"Nov 9, 2011",35000000,84606030,"['Drama', 'Crime', 'History']"
"[99, 10402, 10751]",en,8.602,Justin Bieber: Never Say Never,5.1,240,Par.,73000000.0,26000000.0,2011,"Feb 11, 2011",13000000,99034125,"['Documentary', 'Music', 'Family']"
"[35, 18]",en,8.523,Our Idiot Brother,6.1,527,Wein.,24800000.0,0.0,2011,"Aug 26, 2011",5000000,25861249,"['Comedy', 'Drama']"
"[27, 53]",en,8.494,The Innkeepers,5.5,324,Magn.,78400.0,0.0,2012,"Feb 3, 2012",750000,1011535,"['Horror', 'Thriller']"
[35],en,8.477,Jumping the Broom,6.0,103,TriS,37300000.0,415000.0,2011,"May 6, 2011",7000000,38158601,['Comedy']
"[10751, 28, 18]",en,8.459,Soul Surfer,7.0,688,TriS,43900000.0,3200000.0,2011,"Apr 8, 2011",18000000,47158652,"['Family', 'Action', 'Drama']"
"[12, 18]",en,8.443,The Eagle,6.1,694,Focus,19500000.0,7600000.0,2011,"Feb 11, 2011",25000000,38993548,"['Adventure', 'Drama']"
"[27, 53, 878]",en,8.384,Apollo 18,5.0,486,W/Dim.,17700000.0,7900000.0,2011,"Sep 2, 2011",5000000,26517819,"['Horror', 'Thriller', 'Science Fiction']"
"[35, 18]",en,8.335,Young Adult,5.7,603,Par.,16300000.0,6600000.0,2011,"Dec 9, 2011",12000000,22750356,"['Comedy', 'Drama']"
"[10749, 35]",en,8.271,I Don't Know How She Does It,5.2,231,Wein.,9700000.0,20900000.0,2011,"Sep 16, 2011",24000000,24474463,"['Romance', 'Comedy']"
"[53, 18, 27]",en,8.134,The Roommate,5.4,406,SGem,37300000.0,3200000.0,2011,"Feb 4, 2011",16000000,52545707,"['Thriller', 'Drama', 'Horror']"
"[16, 35, 10751]",en,8.131,Happy Feet Two,5.9,754,WB,64000000.0,86400000.0,2011,"Nov 18, 2011",135000000,157956466,"['Animation', 'Comedy', 'Family']"
"[18, 36, 53]",en,8.114,Anonymous,6.4,434,Sony,4500000.0,10900000.0,2011,"Oct 28, 2011",27500000,15815509,"['Drama', 'History', 'Thriller']"
"[27, 53]",en,7.879,Shark Night 3D,5.0,245,Rela.,18900000.0,21300000.0,2011,"Sep 2, 2011",25000000,18877153,"['Horror', 'Thriller']"
"[35, 18, 10749]",en,7.87,A Little Bit of Heaven,6.3,333,MNE,15400.0,1300000.0,2012,"May 4, 2012",12500000,1100287,"['Comedy', 'Drama', 'Romance']"
"[27, 28, 53]",en,7.816,Red State,6.1,472,SMod,1100000.0,0.0,2011,"Sep 23, 2011",4000000,1983596,"['Horror', 'Action', 'Thriller']"
[35],en,7.694,Cedar Rapids,6.0,206,FoxS,6900000.0,0.0,2011,"Feb 11, 2011",10000000,7862131,['Comedy']
[18],fr,7.682,Polisse,7.8,670,IFC,211000.0,20200000.0,2012,"May 18, 2012",8900000,22744132,['Drama']
"[18, 53, 80]",en,7.586,The Son of No One,5.1,156,Anch.,30700.0,0.0,2011,"Nov 4, 2011",15000000,1148578,"['Drama', 'Thriller', 'Crime']"
"[35, 18, 10749]",en,7.567,Something Borrowed,6.1,591,WB,39000000.0,21100000.0,2011,"May 6, 2011",35000000,65084116,"['Comedy', 'Drama', 'Romance']"
"[12, 28, 37]",en,7.548,Blackthorn,6.7,111,Magn.,201000.0,423000.0,2011,"Oct 7, 2011",4500000,1217307,"['Adventure', 'Action', 'Western']"
"[35, 80, 18]",en,7.518,Bernie,6.6,503,MNE,9200000.0,0.0,2012,"Apr 27, 2012",6000000,10106975,"['Comedy', 'Crime', 'Drama']"
"[28, 35, 27, 9648, 878, 53]",en,7.508,Dylan Dog: Dead of Night,4.4,243,OMNI/FSR,1200000.0,3400000.0,2011,"Apr 29, 2011",20000000,6093725,"['Action', 'Comedy', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']"
"[18, 28, 53, 80, 10752]",en,7.505,The Devil's Double,6.7,291,LGF,1400000.0,0.0,2011,"Jul 29, 2011",19100000,5965646,"['Drama', 'Action', 'Thriller', 'Crime', 'War']"
"[35, 18, 10749]",en,7.493,Everything Must Go,6.0,301,RAtt.,2700000.0,0.0,2011,"May 13, 2011",5000000,2821010,"['Comedy', 'Drama', 'Romance']"
"[28, 53]",en,7.457,Sanctum,5.9,515,Uni.,23200000.0,85400000.0,2011,"Feb 4, 2011",30000000,108957098,"['Action', 'Thriller']"
"[18, 35, 10749]",en,7.412,Submarine,7.4,770,Wein.,468000.0,397000.0,2011,"Jun 3, 2011",1900000,4581937,"['Drama', 'Comedy', 'Romance']"
[18],en,7.406,Courageous,7.0,128,TriS,34500000.0,0.0,2011,"Sep 30, 2011",2000000,35185884,['Drama']
[18],en,7.357,The Beaver,6.3,464,Sum.,971000.0,6300000.0,2011,"May 6, 2011",21000000,5046038,['Drama']
"[35, 10749, 18]",en,7.261,Larry Crowne,5.8,676,Uni.,35600000.0,36400000.0,2011,"Jul 1, 2011",30000000,61449135,"['Comedy', 'Romance', 'Drama']"
"[878, 18, 9648, 53]",en,7.212,Sound of My Voice,6.4,169,FoxS,408000.0,0.0,2012,"Apr 27, 2012",135000,429448,"['Science Fiction', 'Drama', 'Mystery', 'Thriller']"
"[27, 9648]",en,7.079,Silent House,5.2,184,ORF,12800000.0,347000.0,2012,"Mar 9, 2012",2000000,16610760,"['Horror', 'Mystery']"
[35],en,7.077,The Big Year,5.8,393,Fox,7200000.0,244000.0,2011,"Oct 14, 2011",41000000,7684524,['Comedy']
"[18, 10752]",en,7.058,There Be Dragons,5.1,93,Gold.,1100000.0,0.0,2011,"May 6, 2011",36000000,4020990,"['Drama', 'War']"
"[35, 10749]",en,6.911,Prom,6.0,276,BV,10100000.0,0.0,2011,"Apr 29, 2011",8000000,10763183,"['Comedy', 'Romance']"
"[80, 18, 36]",en,6.493,The Conspirator,6.5,226,RAtt.,11500000.0,3900000.0,2011,"Apr 15, 2011",25000000,15907411,"['Crime', 'Drama', 'History']"
[18],en,6.277,Albert Nobbs,6.3,227,RAtt.,3000000.0,2600000.0,2012,"Dec 21, 2011",7500000,8539003,['Drama']
"[18, 10749]",en,6.209,Water for Elephants,6.9,1627,Fox,58700000.0,58400000.0,2011,"Apr 22, 2011",38000000,116809717,"['Drama', 'Romance']"
"[28, 53, 80]",fr,6.021,Point Blank,6.6,230,Magn.,708000.0,8500000.0,2011,"Sep 18, 1967",3000000,0,"['Action', 'Thriller', 'Crime']"
"[18, 35]",fr,5.973,Le Havre,6.9,169,Jan.,612000.0,9900000.0,2011,"Oct 21, 2011",5500000,13480196,"['Drama', 'Comedy']"
"[35, 18]",en,5.473,Another Happy Day,6.1,60,P4,8500.0,347000.0,2011,"Nov 18, 2011",4000000,978527,"['Comedy', 'Drama']"
"[28, 878, 12]",en,5.339,Transformers: Dark of the Moon,6.1,4961,P/DW,352400000.0,771400000.0,2011,"Jun 29, 2011",195000000,1123790543,"['Action', 'Science Fiction', 'Adventure']"
[18],en,5.121,Fireflies in the Garden,6.3,96,Unknown,70600.0,3300000.0,2011,"Oct 14, 2011",8000000,3587191,['Drama']
"[18, 53, 80]",en,4.749,Brighton Rock,6.0,57,IFC,230000.0,1600000.0,2011,"Aug 26, 2011",11000000,229653,"['Drama', 'Thriller', 'Crime']"
"[18, 53]",en,4.545,Higher Ground,5.9,21,SPC,842000.0,0.0,2011,"Aug 23, 2011",1800000,842693,"['Drama', 'Thriller']"
"[18, 36]",en,4.519,Snow Flower and the Secret Fan,5.9,39,FoxS,1300000.0,10000000.0,2011,"Jul 15, 2011",6000000,11348205,"['Drama', 'History']"
[18],fa,2.86,Circumstance,6.9,45,RAtt.,454000.0,0.0,2011,"Aug 26, 2011",900000,958978,['Drama']
"[28, 53, 80]",en,2.097,Fast Five,7.2,4294,Uni.,209800000.0,416300000.0,2011,"Apr 29, 2011",125000000,630163454,"['Action', 'Thriller', 'Crime']"
"[18, 28, 80]",hi,1.491,Dum Maaro Dum,5.4,16,FoxS,564000.0,0.0,2011,"Apr 22, 2011",5200000,11633427,"['Drama', 'Action', 'Crime']"
"[28, 878, 12]",en,1.447,X-Men: First Class,7.2,8211,Fox,146400000.0,207200000.0,2011,"Jun 3, 2011",160000000,355408305,"['Action', 'Science Fiction', 'Adventure']"
"[28, 35, 53]",ko,1.4,The Last Godfather,4.9,9,RAtt.,164000.0,16600000.0,2011,"Apr 1, 2011",13400000,164247,"['Action', 'Comedy', 'Thriller']"
"[12, 14, 28]",en,26.939,The Hobbit: An Unexpected Journey,7.2,12076,WB (NL),303000000.0,718100000.0,2012,"Dec 14, 2012",250000000,1017003568,"['Adventure', 'Fantasy', 'Action']"
"[28, 80, 18, 53]",en,26.22,The Dark Knight Rises,7.7,13933,WB,448100000.0,636800000.0,2012,"Jul 20, 2012",275000000,1084439099,"['Action', 'Crime', 'Drama', 'Thriller']"
"[878, 12, 9648]",en,24.98,Prometheus,6.4,7384,Fox,126500000.0,276900000.0,2012,"Jun 8, 2012",125000000,402448265,"['Science Fiction', 'Adventure', 'Mystery']"
"[28, 12, 14]",en,24.391,The Amazing Spider-Man,6.5,10411,Sony,262000000.0,495900000.0,2012,"Jul 3, 2012",220000000,757890267,"['Action', 'Adventure', 'Fantasy']"
"[10751, 16, 35, 12]",en,22.967,Wreck-It Ralph,7.3,7780,BV,189400000.0,281800000.0,2012,"Nov 2, 2012",165000000,496511521,"['Family', 'Animation', 'Comedy', 'Adventure']"
"[53, 28, 12, 878]",en,21.742,Battleship,5.6,3240,Uni.,65400000.0,237600000.0,2012,"May 18, 2012",220000000,313477717,"['Thriller', 'Action', 'Adventure', 'Science Fiction']"
"[18, 37]",en,21.26,Django Unchained,8.0,15725,Wein.,162800000.0,262600000.0,2012,"Dec 25, 2012",100000000,449948323,"['Drama', 'Western']"
"[12, 14, 18]",en,21.233,Snow White and the Huntsman,5.9,5258,Uni.,155300000.0,241300000.0,2012,"Jun 1, 2012",170000000,401021746,"['Adventure', 'Fantasy', 'Drama']"
"[28, 12, 53]",en,19.27,Skyfall,7.1,10441,Sony,304400000.0,804200000.0,2012,"Nov 8, 2012",200000000,1110526981,"['Action', 'Adventure', 'Thriller']"
"[16, 10751, 35]",en,18.705,Madagascar 3: Europe's Most Wanted,6.5,3380,P/DW,216400000.0,530500000.0,2012,"Jun 8, 2012",145000000,746921271,"['Animation', 'Family', 'Comedy']"
"[28, 12, 878]",en,18.549,John Carter,6.1,3338,BV,73100000.0,211100000.0,2012,"Mar 9, 2012",275000000,282778100,"['Action', 'Adventure', 'Science Fiction']"
"[80, 18, 53, 28]",en,18.312,Jack Reacher,6.4,4155,Par.,80100000.0,138300000.0,2012,"Dec 21, 2012",60000000,217370736,"['Crime', 'Drama', 'Thriller', 'Action']"
